page_name,Sum of impressions,Sum of spend,delivery_by_region,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,byline,performance
Donald J. Trump,12996,895,Georgia,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,MAKE GEORGIA GREAT AGAIN!!!,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",14.52067039
Donald J. Trump,16491.5,1138.5,Pennsylvania,"ATTENTION PENNSYLVANIA: I’m humbly asking you to stop what you’re doing and check your voter registration status..

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!",register.donaldjtrump.com/,Make sure you are registered to vote!,VOTE to Make America Great Again!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",14.48528766
Donald J. Trump,23488.5,1634.5,Nevada,"Claim your FREE TICKETS to join me in Las Vegas, NV on June 9th! 🇺🇸

Be part of a HISTORIC Rally!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join President Trump in NV!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",14.37044968
Donald J. Trump,1000000,70000,Michigan,"FAILURE TO PLAN IS PLANNING TO FAIL!

Trump can't win without YOU 🫵

Finalize your plan to vote on Election Day ASAP!",vote.donaldjtrump.com,"Back a winner, vote for TRUMP!",MICHIGAN will come down to your vote.,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",14.28571429
Donald J. Trump,31496.5,2246.5,Georgia,Kamala & the Hollywood Elite are out of touch with the American people. Don't let them write our future. Request your ballot.,vote.donaldjtrump.com,LET'S MAKE IT TOO BIG TO RIG!,YOUR VOTE WILL MAKE THE DIFFERENCE,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",14.02025373
Donald J. Trump,132486.5,9484,Pennsylvania,Election Day is almost here & Pres. Trump needs all of his loyal supporters in PENNSYLVANIA to vote. Request your ballot HERE.,vote.donaldjtrump.com,Pennsylvania Voting Information: Make sure you have all the information you need to make this election too big to rig.,REQUEST YOUR BALLOT ASAP,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.96947491
Donald J. Trump,14493.5,1041.5,Arizona,"Phoenix, AZ: Mark your calendars!

Join me as a special guest at this EPIC event planned on June 6th.

Claim your free tickets right away.",event.donaldjtrump.com,Special Guest: Donald Trump,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",13.91598656
Donald J. Trump,42498.5,3098,Wisconsin,Will you help MAKE AMERICA GREAT AGAIN? President Trump needs YOUR HELP to win. Request your ballot and VOTE TRUMP TODAY.,vote.donaldjtrump.com,,PRESIDENT TRUMP IS COUNTING ON YOU.,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.7180439
Donald J. Trump,134498.5,9898,Pennsylvania,"Will you help MAKE AMERICA GREAT AGAIN??

I need YOUR HELP to win the GREAT STATE OF PENNSYLVANIA! 

Request your ballot and VOTE TRUMP TODAY!",vote.donaldjtrump.com,Help SAVE AMERICA! Request Your Ballot!,LET’S MAGA!!!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.58845221
Donald J. Trump,3998,297,Georgia,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,Georgia Voting Information: Make sure you have all the information you need to make this election too big to rig.,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.46127946
Donald J. Trump,7995,594,Georgia,"Will you help MAKE AMERICA GREAT AGAIN??

I need YOUR HELP to win the GREAT STATE OF GEORGIA! 

Request your ballot and VOTE TRUMP TODAY!",vote.donaldjtrump.com,Georgia Voting Information: Make sure you have all the information you need to make this election too big to rig.,LET’S MAGA!!!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.45959596
Donald J. Trump,40000,3000,Arizona,"ATTENTION ARIZONA: Make sure you are registered to VOTE.

Check your registration status by clicking here.

Make America Great Again!",register.donaldjtrump.com,Make sure you are registered to vote!!,VOTE to Make America Great Again!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.33333333
Donald J. Trump,10494.5,792,Georgia,"I'm coming to Zebulon, GA!

Join me on Tuesday, October 22nd — at 3:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join me in Zebulon, GA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",13.25063131
Donald J. Trump,10493.5,793,Pennsylvania,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,MAKE PENNSYLVANIA GREAT AGAIN!!!,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",13.23266078
Donald J. Trump,2498.5,198,Georgia,"Will you help MAKE AMERICA GREAT AGAIN??

I need YOUR HELP to win the GREAT STATE OF GEORGIA! 

Request your ballot and VOTE TRUMP TODAY!",vote.donaldjtrump.com,,LET’S MAGA!!!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",12.61868687
Donald J. Trump,2498.5,198,Pennsylvania,"Pennsylvania: I'm coming back to Butler!

Join me on Saturday, October 5th — at 5:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me at my return to Butler!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",12.61868687
Donald J. Trump,15996,1296,Georgia,"YOU can Save America in seconds! Request YOUR BALLOT and vote to put President Trump back in the White House.,YOU can Save America in seconds! Request YOUR BALLOT and vote to put President Trump back in the White House.",vote.donaldjtrump.com,"Will you vote for Trump?,Will you vote for Trump?","IT'S TIME TO VOTE IN GEORIGA,HELP TRUMP SAVE AMERICA","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",12.34259259
Donald J. Trump,5497.5,446.5,Arizona,"ARIZONA! ARIZONA! ARIZONA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.",vote.donaldjtrump.com,LET'S MAKE IT TOO BIG TO RIG!,REQUEST YOUR BALLOT FOR ARIZONA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",12.31243001
Donald J. Trump,2998,247.5,Georgia,"Join Dr. Ben Carson, RNC Chairman Michael Whatley, and Ralph Reed in Austell on Friday, October 18th — at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Austell, GA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",12.11313131
Donald J. Trump,27490.5,2291,Nevada,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! VOTE EARLY! VOTE TRUMP!",vote.donaldjtrump.com,MAKE NEVADA GREAT AGAIN!!!,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",11.99934526
Donald J. Trump,27497.5,2297,Pennsylvania,"PENNSYLVANIA! PENNSYLVANIA! PENNSYLVANIA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.",vote.donaldjtrump.com,,REQUEST YOUR BALLOT FOR PENNSYLVANIA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",11.97104919
Donald J. Trump,15487.5,1387,Arizona,"Claim your FREE TICKETS to join me as a special guest in Phoenix, AZ on June 6th! 🇺🇸

Be part of a HISTORIC event!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Special Guest: Donald Trump,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",11.16618601
Donald J. Trump,18487.5,1686,Pennsylvania,"Will you help MAKE AMERICA GREAT AGAIN??

I need YOUR HELP to win the GREAT STATE OF PENNSYLVANIA! 

Request your ballot and VOTE TRUMP TODAY!",vote.donaldjtrump.com,Pennsylvania Voting Information: Make sure you have all the information you need to make this election too big to rig.,LET’S MAGA!!!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.96530249
Donald J. Trump,6994,643.5,Georgia,"Claim your FREE TICKETS to my rally in Rome, GA! 🇺🇸

Be part of a HISTORIC Trump Rally!

Claim your free tickets to see me in Rome on Saturday, March 9th today.",event.donaldjtrump.com,Join President Trump in GA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.86868687
Donald J. Trump,9991,940.5,Pennsylvania,"ATTENTION PENNSYLVANIA: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!",register.donaldjtrump.com/,Make sure you are registered to vote!,VOTE to Make America Great Again!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.62307283
Donald J. Trump,499.5,49.5,Arizona,"ARIZONA! ARIZONA! ARIZONA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.,ARIZONA! ARIZONA! ARIZONA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.",vote.donaldjtrump.com,"LET'S MAKE IT TOO BIG TO RIG!,LET'S MAKE IT TOO BIG TO RIG!","REQUEST YOUR BALLOT FOR ARIZONA,REQUEST YOUR BALLOT FOR ARIZONA","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,499.5,49.5,Georgia,"GEORGIA: Join Team Trump in Savannah!

Join Governor Kristi Noem on Saturday, September 14th — at 3:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Savannah!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,499.5,49.5,Michigan,"JOIN ME AT MY NEXT RALLY!

I’m giving away FREE TICKETS to my next rally in Waterford Township, MI on Saturday, February 17th.

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,499.5,49.5,Michigan,"Make America Great Again!,Make America Great Again!,Make America Great Again!,Make America Great Again!,Make America Great Again!,Make America Great Again!","register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com","Make America Great Again!,Make America Great Again!,Make America Great Again!,Make America Great Again!,Make America Great Again!,Make America Great Again!","Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,499.5,49.5,Pennsylvania,"Claim your FREE TICKETS to join me at my rally in Philadelphia, PA on June 22nd! 🇺🇸

Be part of a HISTORIC event!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,499.5,49.5,Pennsylvania,"Join my daughter-in-law, Lara Trump, in the Philadephia Area on Wednesday, October 30th.

Be part of a HISTORIC event.",event.donaldjtrump.com,"Join Team Trump in Philadelphia, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,499.5,49.5,Pennsylvania,"Philadelphia: Mark your calendars!

Join me at my EPIC rally planned on June 22nd.

Claim your free tickets right away.",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,999,99,Georgia,"GEORIGA! GEORIGA! GEORIGA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.",vote.donaldjtrump.com,,REQUEST YOUR BALLOT FOR GEORIGA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,999,99,Georgia,"GEORIGA! GEORIGA! GEORIGA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.",vote.donaldjtrump.com,Georgia Voting Information: Make sure you have all the information you need to make this election too big to rig.,REQUEST YOUR BALLOT FOR GEORIGA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,999,99,Michigan,"Would you like to go to my next rally?

I’m coming to Waterford, MI on Saturday, February 17th, and free tickets are still available!

We’re going to have a GREAT TIME – you don’t want to miss this!

Get your FREE tickets before they’re gone!",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,999,99,Wisconsin,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,MAKE WISCONSIN GREAT AGAIN!!!,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,1498.5,148.5,Georgia,"GEORGIA! GEORGIA! GEORGIA! 

Skip the long line and VOTE TRUMP early! I NEED your vote!",vote.donaldjtrump.com,,"VOTE EARLY, Georgia!","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,1498.5,148.5,Wisconsin,"Claim your FREE TICKETS to join me in Racine, WI on June 18th! 🇺🇸

Be part of a HISTORIC rally!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join me in WI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,1498.5,148.5,Wisconsin,"I’m coming to Waukesha, WI on May 1st!

Join me for a HUGE rally.

Claim your FREE tickets now 🎟️",event.donaldjtrump.com,Join President Trump in WI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,1998,198,Arizona,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,Arizona Voting Information: Make sure you have all the information you need to make this election too big to rig.,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,1998,198,Georgia,YOU can Save America in seconds! Request YOUR BALLOT and vote to put President Trump back in the White House.,vote.donaldjtrump.com,Will you vote for Trump?,IT'S TIME TO VOTE IN GEORIGA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,1998,198,Pennsylvania,"ATTENTION PENNSYLVANIA: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!,ATTENTION PENNSYLVANIA: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!","register.donaldjtrump.com/,register.donaldjtrump.com/","Make sure you are registered to VOTE!,Make sure you are registered to VOTE!","VOTE to Make America Great Again!,VOTE to Make America Great Again!","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,1998,198,Wisconsin,"Claim your FREE TICKETS to join me at my rally in Racine, WI on June 18th! 🇺🇸

Be part of a HISTORIC event!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join me in WI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,1998,198,Wisconsin,"Will you help MAKE AMERICA GREAT AGAIN? President Trump needs YOUR HELP to win. Request your ballot and VOTE TRUMP TODAY.,Will you help MAKE AMERICA GREAT AGAIN? President Trump needs YOUR HELP to win. Request your ballot and VOTE TRUMP TODAY.",vote.donaldjtrump.com,"Get ready to VOTE for him!,Get ready to VOTE for him!","PRESIDENT TRUMP IS COUNTING ON YOU.,PRESIDENT TRUMP IS COUNTING ON YOU.","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,3496.5,346.5,Arizona,"YOU can Save America in seconds! Request YOUR BALLOT and vote to put President Trump back in the White House.,YOU can Save America in seconds! Request YOUR BALLOT and vote to put President Trump back in the White House.",vote.donaldjtrump.com,"Will you vote for Trump?,Will you vote for Trump?","IT'S TIME TO VOTE IN ARIZONA,IT'S TIME TO VOTE IN ARIZONA","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,4495.5,445.5,Arizona,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,Early Voting Is Happening NOW,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,4995,495,Georgia,Election Day is almost here & Pres. Trump needs all of his loyal supporters in GEORIGA to vote. Request your ballot HERE.,vote.donaldjtrump.com,Georgia Voting Information: Make sure you have all the information you need to make this election too big to rig.,REQUEST YOUR BALLOT ASAP,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,4995,495,Pennsylvania,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,Pennsylvania Voting Information: Make sure you have all the information you need to make this election too big to rig.,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,5994,594,Arizona,"ARIZONA: I'm coming to Prescott Valley!

Join me on Sunday, October 13th — at 6:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join me in Prescott Valley, AZ!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",10.09090909
Donald J. Trump,6493.5,643.5,Arizona,"ARIZONA! ARIZONA! ARIZONA!

President Trump was asking about YOU!

If you haven't requested your ballot, do so HERE.",vote.donaldjtrump.com,Arizona Voting Information: Make sure you have all the information you need to make this election too big to rig.,REQUEST YOUR BALLOT FOR ARIZONA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,8491.5,841.5,Wisconsin,"DON’T LET COMRADE KAMALA AND THE AMERICA LAST DEMOCRATS DESTROY OUR COUNTRY!

LET’S SAVE AMERICA! Request your ballot now! VOTE TRUMP!",vote.donaldjtrump.com,Wisconsin Voting Information: Make sure you have all the information you need to make this election too big to rig.,STOP KAMALA,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",10.09090909
Donald J. Trump,17000,1800,Nevada,"Lara Trump has a special message for Team Trump:

Find your Early Voting location, VOTE TRUMP, and make it TOO BIG TO RIG!
I’m counting on YOU to Save America!",vote.donaldjtrump.com,Let’s Make America Great Again!,Vote Early. Vote Trump.,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",9.444444444
Donald J. Trump,1000000,125000,Michigan,"FAILURE TO PLAN IS PLANNING TO FAIL!

Trump can't win without YOU 🫵

Finalize your plan to vote on Election Day ASAP!,FAILURE TO PLAN IS PLANNING TO FAIL!

Trump can't win without YOU 🫵

Finalize your plan to vote on Election Day ASAP!,FAILURE TO PLAN IS PLANNING TO FAIL!

Trump can't win without YOU 🫵

Finalize your plan to vote on Election Day ASAP!",vote.donaldjtrump.com,"Back a winner, vote for TRUMP!,Back a winner, vote for TRUMP!,Back a winner, vote for TRUMP!","MICHIGAN will come down to your vote.,MICHIGAN will come down to your vote.,MICHIGAN will come down to your vote.","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",8
